cell_x,cell_y,gt_label,pred_label
2269.0,13354.0,stromal cells,other
3368.0,12765.0,stromal cells,stromal cells
3106.0,11229.0,epithelial cells,epithelial cells
2952.0,10791.0,epithelial cells,epithelial cells
2609.0,10930.0,epithelial cells,epithelial cells
3630.0,13638.0,immune cells,immune cells
3748.0,12865.0,stromal cells,immune cells
5027.0,13234.0,stromal cells,stromal cells
2965.0,10899.0,epithelial cells,epithelial cells
2240.0,10854.0,epithelial cells,epithelial cells
4922.0,11096.0,stromal cells,stromal cells
2240.0,10854.0,epithelial cells,epithelial cells
3666.0,11164.0,epithelial cells,epithelial cells
5132.0,11249.0,stromal cells,stromal cells
5104.0,12980.0,stromal cells,stromal cells
3242.0,10784.0,epithelial cells,epithelial cells
3315.0,13518.0,immune cells,other
4981.0,11437.0,stromal cells,immune cells
4123.0,13663.0,stromal cells,stromal cells
4878.0,11201.0,immune cells,other
5172.0,12548.0,immune cells,epithelial cells
3418.0,12760.0,stromal cells,stromal cells
4800.0,11217.0,immune cells,immune cells
3896.0,13696.0,stromal cells,stromal cells
4222.0,12765.0,stromal cells,stromal cells
4510.0,11672.0,immune cells,immune cells
2465.0,11521.0,stromal cells,other
4836.0,11319.0,immune cells,other
2530.0,13080.0,immune cells,other
2760.0,10966.0,epithelial cells,epithelial cells
4070.0,13696.0,stromal cells,immune cells
4354.0,11754.0,immune cells,other
4670.0,11355.0,immune cells,other
2563.0,12435.0,stromal cells,stromal cells
3125.0,11313.0,epithelial cells,epithelial cells
5084.0,11723.0,epithelial cells,stromal cells
4268.0,11888.0,immune cells,immune cells
3378.0,11688.0,stromal cells,epithelial cells
3996.0,12371.0,stromal cells,stromal cells
3759.0,12306.0,stromal cells,stromal cells
5106.0,12803.0,stromal cells,stromal cells
2807.0,13071.0,immune cells,other
4566.0,11667.0,immune cells,immune cells
4501.0,11595.0,immune cells,other
4259.0,11852.0,immune cells,stromal cells
4870.0,13649.0,stromal cells,stromal cells
4566.0,11667.0,immune cells,immune cells
3699.0,11952.0,stromal cells,stromal cells
4800.0,10870.0,stromal cells,stromal cells
3160.0,11422.0,epithelial cells,epithelial cells
2340.0,11395.0,epithelial cells,epithelial cells
3872.0,12548.0,immune cells,other
5004.0,11969.0,stromal cells,stromal cells
2761.0,12754.0,immune cells,stromal cells
2590.0,11034.0,epithelial cells,epithelial cells
3013.0,13090.0,stromal cells,other
3155.0,12009.0,stromal cells,stromal cells
2754.0,13572.0,stromal cells,stromal cells
4190.0,11957.0,immune cells,stromal cells
5147.0,11179.0,stromal cells,immune cells
4312.0,11652.0,stromal cells,immune cells
2479.0,11371.0,epithelial cells,immune cells
3555.0,13133.0,stromal cells,stromal cells
3983.0,12556.0,immune cells,stromal cells
4378.0,11656.0,stromal cells,stromal cells
4296.0,11595.0,stromal cells,stromal cells
4788.0,11555.0,stromal cells,stromal cells
4342.0,11735.0,immune cells,other
4547.0,12474.0,immune cells,other
4493.0,12730.0,immune cells,other
2615.0,12687.0,stromal cells,other
3086.0,12758.0,stromal cells,stromal cells
4583.0,11773.0,stromal cells,stromal cells
2245.0,11323.0,epithelial cells,epithelial cells
3635.0,11294.0,stromal cells,stromal cells
3523.0,11043.0,epithelial cells,epithelial cells
4621.0,12391.0,immune cells,immune cells
4520.0,11124.0,stromal cells,other
3705.0,13162.0,stromal cells,stromal cells
4888.0,11631.0,immune cells,immune cells
5122.0,11451.0,stromal cells,stromal cells
4876.0,11496.0,stromal cells,stromal cells
4657.0,11484.0,immune cells,stromal cells
2210.0,13437.0,immune cells,stromal cells
3692.0,11810.0,immune cells,stromal cells
4531.0,12507.0,immune cells,immune cells
3586.0,11103.0,epithelial cells,epithelial cells
3378.0,13008.0,stromal cells,stromal cells
4089.0,12862.0,stromal cells,stromal cells
2491.0,12093.0,epithelial cells,epithelial cells
5159.0,12332.0,stromal cells,stromal cells
4709.0,11264.0,immune cells,immune cells
4932.0,12919.0,stromal cells,stromal cells
2273.0,12267.0,epithelial cells,epithelial cells
4689.0,11526.0,stromal cells,stromal cells
2380.0,11312.0,epithelial cells,other
2215.0,10748.0,epithelial cells,epithelial cells
3831.0,12478.0,stromal cells,other
3952.0,10951.0,stromal cells,other
2254.0,13048.0,immune cells,immune cells
4331.0,13484.0,stromal cells,other
3826.0,12937.0,stromal cells,stromal cells
3644.0,11846.0,stromal cells,stromal cells
3843.0,12165.0,stromal cells,stromal cells
2750.0,11869.0,epithelial cells,epithelial cells
4462.0,12808.0,stromal cells,other
2820.0,13550.0,immune cells,immune cells
4574.0,11680.0,immune cells,other
4554.0,11403.0,immune cells,other
4212.0,12427.0,stromal cells,stromal cells
4343.0,12024.0,stromal cells,stromal cells
5146.0,11210.0,stromal cells,stromal cells
5005.0,12855.0,immune cells,other
2210.0,11122.0,epithelial cells,epithelial cells
4623.0,11612.0,stromal cells,stromal cells
3659.0,13571.0,stromal cells,stromal cells
2226.0,11311.0,epithelial cells,epithelial cells
4796.0,11017.0,stromal cells,stromal cells
4925.0,11418.0,epithelial cells,stromal cells
4986.0,11606.0,epithelial cells,other
5021.0,12266.0,stromal cells,other
4694.0,10875.0,stromal cells,stromal cells
4911.0,11819.0,stromal cells,stromal cells
3392.0,10813.0,stromal cells,other
4723.0,11364.0,immune cells,stromal cells
3638.0,13237.0,stromal cells,other
2919.0,13050.0,stromal cells,stromal cells
2704.0,10994.0,epithelial cells,epithelial cells
5146.0,11210.0,stromal cells,stromal cells
2448.0,13112.0,immune cells,immune cells
2438.0,11558.0,stromal cells,other
5073.0,10816.0,stromal cells,immune cells
2665.0,13314.0,stromal cells,immune cells
4307.0,11423.0,stromal cells,other
3334.0,13417.0,stromal cells,immune cells
3741.0,12649.0,immune cells,other
4744.0,12467.0,immune cells,epithelial cells
5164.0,13537.0,stromal cells,immune cells
3017.0,12539.0,stromal cells,other
2719.0,12687.0,stromal cells,epithelial cells
3052.0,13271.0,stromal cells,stromal cells
4547.0,12376.0,immune cells,stromal cells
4665.0,12255.0,stromal cells,stromal cells
4276.0,13004.0,stromal cells,other
3550.0,10854.0,stromal cells,stromal cells
4430.0,11676.0,immune cells,other
2343.0,11679.0,stromal cells,epithelial cells
4145.0,10961.0,stromal cells,stromal cells
5091.0,12893.0,stromal cells,stromal cells
4746.0,11311.0,immune cells,stromal cells
2632.0,12635.0,stromal cells,immune cells
3997.0,12598.0,immune cells,stromal cells
4939.0,12449.0,immune cells,other
3043.0,13183.0,immune cells,immune cells
3498.0,12400.0,stromal cells,other
4951.0,11420.0,stromal cells,immune cells
3895.0,13314.0,stromal cells,immune cells
2362.0,11281.0,epithelial cells,epithelial cells
3277.0,13552.0,epithelial cells,other
4519.0,12488.0,immune cells,other
2953.0,11302.0,epithelial cells,epithelial cells
4393.0,12663.0,immune cells,other
4544.0,11605.0,immune cells,stromal cells
3020.0,13741.0,stromal cells,stromal cells
3961.0,11412.0,immune cells,immune cells
3975.0,12453.0,immune cells,other
3905.0,11443.0,immune cells,stromal cells
4594.0,11335.0,immune cells,other
2925.0,13143.0,stromal cells,epithelial cells
3207.0,11087.0,epithelial cells,epithelial cells
3453.0,13610.0,stromal cells,stromal cells
2835.0,13682.0,stromal cells,other
4927.0,12301.0,stromal cells,stromal cells
2619.0,12606.0,epithelial cells,immune cells
4837.0,11240.0,immune cells,other
2330.0,11324.0,epithelial cells,epithelial cells
2733.0,11291.0,stromal cells,epithelial cells
4074.0,13558.0,stromal cells,other
4615.0,11933.0,stromal cells,stromal cells
2902.0,12143.0,stromal cells,stromal cells
5001.0,10944.0,immune cells,stromal cells
2410.0,11396.0,epithelial cells,epithelial cells
2820.0,10885.0,epithelial cells,epithelial cells
2461.0,11542.0,stromal cells,epithelial cells
2578.0,12040.0,epithelial cells,epithelial cells
3894.0,11489.0,stromal cells,other
2907.0,13155.0,stromal cells,epithelial cells
3160.0,12749.0,stromal cells,stromal cells
2807.0,13071.0,immune cells,other
3741.0,11275.0,stromal cells,immune cells
3872.0,13188.0,stromal cells,immune cells
2398.0,11634.0,stromal cells,immune cells
3840.0,13049.0,stromal cells,immune cells
3126.0,12677.0,stromal cells,stromal cells
2660.0,13065.0,stromal cells,stromal cells
5068.0,12507.0,stromal cells,stromal cells
3090.0,13289.0,stromal cells,stromal cells
2647.0,12964.0,immune cells,immune cells
3894.0,12223.0,stromal cells,other
3034.0,13584.0,stromal cells,immune cells
4941.0,12432.0,stromal cells,stromal cells
2266.0,12439.0,stromal cells,stromal cells
2297.0,10803.0,epithelial cells,epithelial cells
2210.0,12442.0,stromal cells,stromal cells
2739.0,10815.0,epithelial cells,epithelial cells
2209.0,11359.0,epithelial cells,epithelial cells
2917.0,11149.0,epithelial cells,epithelial cells
2248.0,12215.0,epithelial cells,epithelial cells
2923.0,13461.0,stromal cells,stromal cells
2328.0,13229.0,stromal cells,stromal cells
2295.0,13032.0,immune cells,stromal cells
5023.0,11529.0,stromal cells,stromal cells
2399.0,13013.0,immune cells,immune cells
2423.0,11327.0,epithelial cells,epithelial cells
5197.0,10899.0,stromal cells,stromal cells
4784.0,11751.0,stromal cells,other
3478.0,11645.0,stromal cells,stromal cells
2547.0,10941.0,epithelial cells,epithelial cells
3795.0,10830.0,stromal cells,other
2930.0,11005.0,epithelial cells,epithelial cells
3822.0,13093.0,immune cells,stromal cells
5148.0,12825.0,stromal cells,other
3246.0,11464.0,stromal cells,stromal cells
4093.0,13684.0,stromal cells,immune cells
4318.0,12709.0,stromal cells,stromal cells
5040.0,10893.0,immune cells,immune cells
2674.0,10977.0,epithelial cells,epithelial cells
3543.0,13727.0,stromal cells,immune cells
2990.0,11180.0,epithelial cells,epithelial cells
3998.0,12806.0,immune cells,other
2465.0,11207.0,epithelial cells,epithelial cells
4121.0,11980.0,stromal cells,stromal cells
2822.0,13453.0,stromal cells,other
4139.0,12741.0,immune cells,immune cells
2826.0,12174.0,stromal cells,other
2375.0,12264.0,epithelial cells,epithelial cells
2613.0,11226.0,epithelial cells,epithelial cells
2486.0,12936.0,stromal cells,stromal cells
5094.0,12767.0,stromal cells,stromal cells
2366.0,12240.0,epithelial cells,epithelial cells
4814.0,12108.0,stromal cells,other
3022.0,12756.0,stromal cells,stromal cells
3052.0,13249.0,stromal cells,other
2343.0,11455.0,epithelial cells,epithelial cells
2962.0,10961.0,epithelial cells,epithelial cells
3676.0,12447.0,stromal cells,immune cells
4901.0,11491.0,stromal cells,stromal cells
3791.0,13759.0,stromal cells,stromal cells
4572.0,11458.0,immune cells,other
4701.0,11224.0,immune cells,other
2409.0,11341.0,epithelial cells,immune cells
4366.0,12815.0,stromal cells,other
2982.0,13560.0,stromal cells,other
2600.0,11008.0,epithelial cells,epithelial cells
2277.0,12318.0,epithelial cells,epithelial cells
3580.0,13449.0,stromal cells,other
2518.0,13394.0,immune cells,other
2716.0,12627.0,stromal cells,stromal cells
4290.0,11830.0,immune cells,stromal cells
2338.0,11698.0,stromal cells,epithelial cells
4553.0,12570.0,immune cells,other
2959.0,11092.0,epithelial cells,epithelial cells
4692.0,13199.0,stromal cells,immune cells
2458.0,11591.0,stromal cells,stromal cells
3907.0,13628.0,stromal cells,other
3126.0,12270.0,stromal cells,other
3302.0,11734.0,stromal cells,immune cells
3395.0,12527.0,immune cells,epithelial cells
4495.0,11517.0,immune cells,stromal cells
4575.0,11484.0,immune cells,epithelial cells
2549.0,11195.0,epithelial cells,epithelial cells
4577.0,12487.0,immune cells,immune cells
4347.0,12689.0,stromal cells,stromal cells
4888.0,10963.0,stromal cells,stromal cells
2776.0,11848.0,epithelial cells,epithelial cells
2271.0,12782.0,stromal cells,stromal cells
2234.0,10818.0,epithelial cells,epithelial cells
2354.0,12922.0,stromal cells,immune cells
5037.0,11297.0,immune cells,unmatched
2519.0,10939.0,epithelial cells,epithelial cells
4868.0,13068.0,stromal cells,stromal cells
4012.0,12676.0,immune cells,other
4678.0,12984.0,stromal cells,stromal cells
3310.0,12420.0,stromal cells,epithelial cells
4531.0,11669.0,immune cells,immune cells
3553.0,12269.0,stromal cells,stromal cells
4398.0,11922.0,stromal cells,other
3180.0,13394.0,stromal cells,other
2449.0,11714.0,epithelial cells,epithelial cells
2617.0,13600.0,stromal cells,stromal cells
4490.0,13441.0,stromal cells,stromal cells
4694.0,13326.0,stromal cells,other
4686.0,11403.0,immune cells,other
2884.0,11810.0,epithelial cells,epithelial cells
4594.0,11335.0,stromal cells,other
5102.0,10771.0,stromal cells,other
2726.0,10989.0,epithelial cells,epithelial cells
2246.0,11863.0,epithelial cells,epithelial cells
2537.0,11209.0,epithelial cells,epithelial cells
4598.0,11689.0,immune cells,stromal cells
3298.0,12320.0,stromal cells,immune cells
3853.0,11722.0,stromal cells,stromal cells
2372.0,12941.0,immune cells,immune cells
4856.0,10853.0,stromal cells,stromal cells
2273.0,11311.0,epithelial cells,epithelial cells
4268.0,12269.0,stromal cells,stromal cells
3887.0,12609.0,immune cells,immune cells
4723.0,10843.0,stromal cells,stromal cells
4472.0,11493.0,immune cells,immune cells
2864.0,12857.0,immune cells,other
5077.0,11305.0,stromal cells,stromal cells
3017.0,11499.0,epithelial cells,epithelial cells
3779.0,12962.0,stromal cells,immune cells
2269.0,10789.0,epithelial cells,epithelial cells
4499.0,11572.0,immune cells,other
2927.0,12107.0,epithelial cells,stromal cells
3893.0,13081.0,immune cells,other
3034.0,13584.0,stromal cells,immune cells
5026.0,10867.0,immune cells,stromal cells
4870.0,13127.0,stromal cells,other
3922.0,11378.0,immune cells,immune cells
4820.0,11228.0,immune cells,stromal cells
5176.0,12113.0,stromal cells,immune cells
4723.0,11248.0,immune cells,other
4418.0,10878.0,stromal cells,stromal cells
3423.0,10930.0,immune cells,other
4823.0,12176.0,stromal cells,stromal cells
3588.0,11231.0,epithelial cells,other
2582.0,11322.0,epithelial cells,epithelial cells
3030.0,12733.0,stromal cells,stromal cells
4052.0,11242.0,stromal cells,other
3062.0,13657.0,stromal cells,stromal cells
4259.0,12251.0,stromal cells,stromal cells
3234.0,10976.0,epithelial cells,epithelial cells
3014.0,13340.0,stromal cells,other
3600.0,13435.0,stromal cells,other
2960.0,12921.0,stromal cells,stromal cells
4667.0,12396.0,immune cells,other
4537.0,11406.0,immune cells,other
3889.0,12399.0,immune cells,other
2634.0,12222.0,immune cells,epithelial cells
2936.0,13635.0,stromal cells,immune cells
2583.0,11216.0,epithelial cells,epithelial cells
3962.0,10823.0,stromal cells,epithelial cells
4275.0,13702.0,stromal cells,immune cells
3894.0,11224.0,stromal cells,stromal cells
4741.0,11183.0,immune cells,stromal cells
4357.0,11478.0,stromal cells,stromal cells
2900.0,10990.0,stromal cells,epithelial cells
4117.0,12282.0,stromal cells,stromal cells
2256.0,13380.0,stromal cells,stromal cells
2299.0,11767.0,epithelial cells,epithelial cells
2824.0,11783.0,epithelial cells,epithelial cells
3182.0,11884.0,stromal cells,immune cells
2831.0,11175.0,stromal cells,epithelial cells
2421.0,11364.0,epithelial cells,epithelial cells
2409.0,11674.0,stromal cells,epithelial cells
2347.0,11367.0,epithelial cells,epithelial cells
4308.0,13569.0,stromal cells,stromal cells
3356.0,13496.0,stromal cells,epithelial cells
2967.0,13395.0,immune cells,other
3333.0,11132.0,stromal cells,stromal cells
4741.0,11092.0,stromal cells,stromal cells
4280.0,11943.0,stromal cells,stromal cells
4788.0,11703.0,stromal cells,stromal cells
3872.0,12548.0,immune cells,other
4880.0,11329.0,stromal cells,other
2192.0,12302.0,epithelial cells,epithelial cells
2732.0,10864.0,epithelial cells,epithelial cells
4451.0,11606.0,immune cells,other
2732.0,10864.0,epithelial cells,epithelial cells
3286.0,13280.0,stromal cells,immune cells
3096.0,13218.0,immune cells,immune cells
4977.0,13328.0,stromal cells,immune cells
2500.0,13614.0,immune cells,immune cells
4761.0,13103.0,immune cells,stromal cells
2656.0,11008.0,epithelial cells,epithelial cells
2383.0,11421.0,epithelial cells,epithelial cells
3021.0,10991.0,epithelial cells,epithelial cells
3076.0,10887.0,epithelial cells,epithelial cells
3439.0,12112.0,stromal cells,stromal cells
5009.0,12245.0,stromal cells,other
3595.0,11527.0,immune cells,immune cells
2318.0,11346.0,epithelial cells,epithelial cells
2741.0,11915.0,epithelial cells,epithelial cells
3878.0,12311.0,immune cells,other
3108.0,13712.0,stromal cells,other
2681.0,12003.0,epithelial cells,epithelial cells
4495.0,11063.0,stromal cells,other
3291.0,13029.0,stromal cells,other
3636.0,11786.0,stromal cells,stromal cells
4501.0,11186.0,stromal cells,stromal cells
3194.0,12227.0,stromal cells,stromal cells
2359.0,12284.0,epithelial cells,epithelial cells
2810.0,11423.0,epithelial cells,epithelial cells
3936.0,11371.0,immune cells,immune cells
4457.0,12526.0,immune cells,epithelial cells
4400.0,12540.0,immune cells,immune cells
4749.0,11831.0,stromal cells,stromal cells
4141.0,11797.0,stromal cells,stromal cells
4827.0,11184.0,immune cells,immune cells
4765.0,11181.0,immune cells,stromal cells
2940.0,11526.0,epithelial cells,epithelial cells
3606.0,11757.0,stromal cells,stromal cells
4591.0,11306.0,stromal cells,stromal cells
4426.0,11642.0,immune cells,other
4851.0,11120.0,immune cells,other
4466.0,12418.0,immune cells,stromal cells
2362.0,12556.0,stromal cells,stromal cells
3646.0,11079.0,epithelial cells,epithelial cells
2781.0,12079.0,stromal cells,epithelial cells
2694.0,11429.0,epithelial cells,epithelial cells
2599.0,11077.0,epithelial cells,epithelial cells
5065.0,10780.0,stromal cells,stromal cells
